index,file_name,class,state,label
4148,14148.png,screw,good,screw-good
4149,14149.png,transistor,good,transistor-good
4150,14150.png,metal_nut,bent,metal_nut-bent
4151,14151.png,grid,good,grid-good
4152,14152.png,leather,color,leather-color
4153,14153.png,cable,cut_outer_insulation,cable-cut_outer_insulation
4154,14154.png,pill,good,pill-good
4155,14155.png,screw,good,screw-good
4156,14156.png,carpet,good,carpet-good
4157,14157.png,hazelnut,good,hazelnut-good
4158,14158.png,bottle,good,bottle-good
4159,14159.png,wood,good,wood-good
4160,14160.png,wood,good,wood-good
4161,14161.png,metal_nut,good,metal_nut-good
4162,14162.png,wood,good,wood-good
4163,14163.png,metal_nut,good,metal_nut-good
4164,14164.png,cable,good,cable-good
4165,14165.png,leather,good,leather-good
4166,14166.png,grid,good,grid-good
4167,14167.png,cable,missing_cable,cable-missing_cable
4168,14168.png,zipper,good,zipper-good
4169,14169.png,grid,good,grid-good
4170,14170.png,wood,good,wood-good
4171,14171.png,zipper,good,zipper-good
4172,14172.png,cable,good,cable-good
4173,14173.png,hazelnut,print,hazelnut-print
4174,14174.png,bottle,good,bottle-good
4175,14175.png,screw,manipulated_front,screw-manipulated_front
4176,14176.png,wood,good,wood-good
4177,14177.png,grid,good,grid-good
4178,14178.png,zipper,good,zipper-good
4179,14179.png,bottle,good,bottle-good
4180,14180.png,capsule,poke,capsule-poke
4181,14181.png,screw,good,screw-good
4182,14182.png,carpet,color,carpet-color
4183,14183.png,pill,good,pill-good
4184,14184.png,tile,good,tile-good
4185,14185.png,cable,good,cable-good
4186,14186.png,wood,good,wood-good
4187,14187.png,screw,good,screw-good
4188,14188.png,zipper,good,zipper-good
4189,14189.png,capsule,good,capsule-good
4190,14190.png,screw,good,screw-good
4191,14191.png,wood,good,wood-good
4192,14192.png,cable,missing_wire,cable-missing_wire
4193,14193.png,tile,crack,tile-crack
4194,14194.png,capsule,good,capsule-good
4195,14195.png,zipper,combined,zipper-combined
4196,14196.png,toothbrush,good,toothbrush-good
4197,14197.png,zipper,good,zipper-good
4198,14198.png,capsule,good,capsule-good
4199,14199.png,pill,good,pill-good
4200,14200.png,bottle,good,bottle-good
4201,14201.png,cable,good,cable-good
4202,14202.png,tile,good,tile-good
4203,14203.png,transistor,misplaced,transistor-misplaced
4204,14204.png,tile,crack,tile-crack
4205,14205.png,zipper,fabric_interior,zipper-fabric_interior
4206,14206.png,hazelnut,good,hazelnut-good
4207,14207.png,cable,good,cable-good
4208,14208.png,wood,scratch,wood-scratch
4209,14209.png,leather,good,leather-good
4210,14210.png,grid,good,grid-good
4211,14211.png,zipper,fabric_border,zipper-fabric_border
4212,14212.png,cable,good,cable-good
4213,14213.png,carpet,color,carpet-color
4214,14214.png,grid,good,grid-good
4215,14215.png,zipper,good,zipper-good
4216,14216.png,metal_nut,color,metal_nut-color
4217,14217.png,capsule,squeeze,capsule-squeeze
4218,14218.png,capsule,good,capsule-good
4219,14219.png,leather,good,leather-good
4220,14220.png,hazelnut,good,hazelnut-good
4221,14221.png,pill,good,pill-good
4222,14222.png,leather,good,leather-good
4223,14223.png,screw,good,screw-good
4224,14224.png,tile,good,tile-good
4225,14225.png,carpet,good,carpet-good
4226,14226.png,wood,good,wood-good
4227,14227.png,wood,good,wood-good
4228,14228.png,metal_nut,good,metal_nut-good
4229,14229.png,carpet,good,carpet-good
4230,14230.png,tile,good,tile-good
4231,14231.png,hazelnut,good,hazelnut-good
4232,14232.png,wood,good,wood-good
4233,14233.png,grid,metal_contamination,grid-metal_contamination
4234,14234.png,screw,good,screw-good
4235,14235.png,hazelnut,good,hazelnut-good
4236,14236.png,bottle,good,bottle-good
4237,14237.png,leather,poke,leather-poke
4238,14238.png,cable,good,cable-good
4239,14239.png,metal_nut,good,metal_nut-good
4240,14240.png,zipper,good,zipper-good
4241,14241.png,cable,good,cable-good
4242,14242.png,zipper,good,zipper-good
4243,14243.png,zipper,good,zipper-good
4244,14244.png,zipper,good,zipper-good
4245,14245.png,leather,cut,leather-cut
4246,14246.png,screw,good,screw-good
4247,14247.png,hazelnut,good,hazelnut-good
4248,14248.png,transistor,bent_lead,transistor-bent_lead
4249,14249.png,hazelnut,good,hazelnut-good
4250,14250.png,tile,good,tile-good
4251,14251.png,cable,combined,cable-combined
4252,14252.png,pill,color,pill-color
4253,14253.png,screw,good,screw-good
4254,14254.png,wood,good,wood-good
4255,14255.png,tile,good,tile-good
4256,14256.png,hazelnut,good,hazelnut-good
4257,14257.png,hazelnut,good,hazelnut-good
4258,14258.png,hazelnut,good,hazelnut-good
4259,14259.png,wood,good,wood-good
4260,14260.png,grid,good,grid-good
4261,14261.png,metal_nut,good,metal_nut-good
4262,14262.png,metal_nut,good,metal_nut-good
4263,14263.png,grid,good,grid-good
4264,14264.png,leather,good,leather-good
4265,14265.png,leather,good,leather-good
4266,14266.png,grid,broken,grid-broken
4267,14267.png,hazelnut,good,hazelnut-good
4268,14268.png,hazelnut,good,hazelnut-good
4269,14269.png,capsule,good,capsule-good
4270,14270.png,wood,good,wood-good
4271,14271.png,bottle,good,bottle-good
4272,14272.png,transistor,good,transistor-good
4273,14273.png,transistor,good,transistor-good
4274,14274.png,grid,good,grid-good
4275,14275.png,zipper,good,zipper-good
4276,14276.png,screw,good,screw-good
